"CERT","NAMEFULL","BRNUM","ADDRESBR","NAMEBR","BRSERTYP","BRCENM","CITYBR","CITY2BR","CSANAMBR","CSABR","CONSOLD","CNTYNAMB","CNTYNUMB","DEPSUMBR","USA","CNTRYNAB","BKMO","METROBR","CBSA_DIV_NAMB","DIVISIONB","MSANAMB","MSABR","MICROBR","NECNAMB","NECTABR","PLACENUM","SIMS_ACQUIRED_DATE","SIMS_DESCRIPTION","SIMS_ESTABLISHED_DATE","SIMS_LATITUDE","SIMS_LONGITUDE","SIMS_PROJECTION","STCNTYBR","STALPBR","STNAMEBR","STNUMBR","UNINUMBR","ZIPBR"
"25054","Summit National Bank","8","  100 Courthouse Drive, Suite A","  Salmon Branch","11","","  Salmon","Salmon","","0","","Lemhi","59","13216","1","  United States","0","0","","0","","0","0","","0","0","","M","2011-11-21","                       45.178300","                     -113.899900","100","16059","ID","Idaho","16","527678","83467"
"26403","Bank of Idaho","0","  399 North Capital Avenue","  Bank Of Idaho","11","M  ","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","105336","1","  United States","1","1","","0","Idaho Falls, ID","26820","0","","0","0","","M","1985-09-25","                       43.489000","                     -112.036600","US_Streets","16019","ID","Idaho","16","33012","83402"
"26403","Bank of Idaho","2","  1800 Channing Way","  Idaho Falls Branch","11","","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","61573","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","","M","1990-08-06","                       43.482200","                     -111.991200","US_Streets","16019","ID","Idaho","16","259365","83403"
"26403","Bank of Idaho","4","  600 Main Street","  Main Street Branch","11","","  Ashton","Ashton","Idaho Falls-Rexburg-Blackfoot, ID","292","","Fremont","43","22320","1","  United States","0","0","","0","","0","1","","0","0","","M","1997-02-18","                       44.071200","                     -111.447200","US_Streets","16043","ID","Idaho","16","259367","83420"
"26403","Bank of Idaho","5","  3976 Us Hwy 20","  Island Park Branch","11","","  Island Park","Island Park","Idaho Falls-Rexburg-Blackfoot, ID","292","","Fremont","43","15559","1","  United States","0","0","","0","","0","1","","0","0","","M","1998-07-27","                       44.481200","                     -111.346800","US_Streets","16043","ID","Idaho","16","259368","83429"
"26403","Bank of Idaho","6","  135 N. Bridge Street","  St. Anthony Branch","11","","  Saint Anthony","Saint Anthony","Idaho Falls-Rexburg-Blackfoot, ID","292","","Fremont","43","27660","1","  United States","0","0","","0","","0","1","","0","0","","M","1998-11-18","                       43.967700","                     -111.682500","US_Streets","16043","ID","Idaho","16","259369","83445"
"26403","Bank of Idaho","12","  1230 Yellowstone Avenue","  Yellowstone Branch","11","","  Pocatello","Pocatello","","0","","Bannock","5","32872","1","  United States","0","1","","0","Pocatello, ID","38540","0","","0","0","","M","2004-09-11","                       42.897300","                     -112.451300","US_Streets","16005","ID","Idaho","16","432615","83201"
"26403","Bank of Idaho","13","  2300 Via Caporatti Drive","  Turscany Hills Branch","11","","  Pocatello","Pocatello","","0","","Bannock","5","11412","1","  United States","0","1","","0","Pocatello, ID","38540","0","","0","0","","M","2007-01-11","                       42.907200","                     -112.364400","US_Zipcode","16005","ID","Idaho","16","457911","83201"
"27601","Inland Northwest Bank","8","  955 Ironwood Drive","  Coeur D'alene Branch","11","","  Coeur D'alene","Coeur D Alene","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","43014","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","","M","1998-02-02","                       47.695800","                     -116.797400","US_Streets","16055","ID","Idaho","16","262341","83814"
"27601","Inland Northwest Bank","12","  31845 North 5th Avenue","  Spirit Lake Branch","11","","  Spirit Lake","Spirit Lake","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","19401","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","","M","2007-12-17","                       47.961300","                     -116.868600","US_Streets","16055","ID","Idaho","16","469761","83869"
"27601","Inland Northwest Bank","13","  30 West Prairie Avenue","  Hayden Branch","11","","  Coeur D Alene","Coeur D Alene","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","18828","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","","M","2007-11-15","                       47.744400","                     -116.787000","US_Streets","16055","ID","Idaho","16","469762","83815"
"28088","Washington Federal, National Association","114","  1001 West Idaho Street","  Boise Main Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","66269","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","1987-07-31","M","1924-01-01","                       43.617900","                     -116.205700","US_RoofTop","16001","ID","Idaho","16","41877","83702"
"28088","Washington Federal, National Association","116","  223 11th Avenue South","  Nampa Branch","11","","  Nampa","Nampa","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","44540","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","1987-07-31","M","1924-01-01","                       43.578500","                     -116.562100","US_Streets","16027","ID","Idaho","16","272540","83651"
"28088","Washington Federal, National Association","117","  3197 North Cole Road","  Cole And Ustick Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","36014","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","1987-07-31","M","1924-01-01","                       43.633600","                     -116.274200","US_RoofTop","16001","ID","Idaho","16","272542","83704"
"28088","Washington Federal, National Association","118","  515 Cleveland Boulevard","  Caldwell Branch","11","","  Caldwell","Caldwell","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","38927","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","1987-07-31","M","1927-01-01","                       43.666300","                     -116.692700","US_Streets","16027","ID","Idaho","16","266701","83605"
"28088","Washington Federal, National Association","120","  701 East State Street","  Eagle Branch","11","","  Eagle","Eagle","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","37922","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","1987-07-31","M","1924-01-01","                       43.694500","                     -116.345100","US_RoofTop","16001","ID","Idaho","16","272545","83616"
"28088","Washington Federal, National Association","121","  575 E Franklin Rd","  Meridian Branch","11","","  Meridian","Meridian","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","36917","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","1987-07-31","M","1927-01-01","                       43.604800","                     -116.385500","US_RoofTop","16001","ID","Idaho","16","266702","83642"
"28088","Washington Federal, National Association","122","  204 E Park Street","  Mccall Branch","11","","  Mccall","Mccall","","0","","Valley","85","24258","1","  United States","0","0","","0","","0","0","","0","0","1987-07-31","M","1927-01-01","                       44.909200","                     -116.098900","US_Streets","16085","ID","Idaho","16","266703","83638"
"28088","Washington Federal, National Association","123","  140 East Main Street","  Jerome Branch","11","","  Jerome","Jerome","","0","","Jerome","53","19224","1","  United States","0","0","","0","","0","1","","0","0","1987-07-31","M","1927-01-01","                       42.724100","                     -114.517900","US_Streets","16053","ID","Idaho","16","266704","83338"
"28088","Washington Federal, National Association","126","  494 Blue Lake Blvd N","  Twin Falls Branch","11","","  Twin Falls","Twin Falls","","0","","Twin Falls","83","52455","1","  United States","0","0","","0","","0","1","","0","0","1987-07-31","M","1927-01-01","                       42.299300","                     -114.470300","US_Zipcode","16083","ID","Idaho","16","266707","83301"
"28088","Washington Federal, National Association","131","  3350 South 25th East","  Idaho Falls Branch","11","","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","35595","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","1987-07-31","STREETADDRESS","1927-01-01","                       43.467500","                     -111.984300","92.08","16019","ID","Idaho","16","266712","83406"
"28088","Washington Federal, National Association","132","  80 North 2nd East","  Rexburg Branch","11","","  Rexburg","Rexburg","Idaho Falls-Rexburg-Blackfoot, ID","292","","Madison","65","15963","1","  United States","0","0","","0","","0","1","","0","0","1987-07-31","M","1927-01-01","                       43.827800","                     -111.777900","US_Streets","16065","ID","Idaho","16","266713","83440"
"28088","Washington Federal, National Association","149","  280 W. Judicial","  Blackfoot Branch","11","","  Blackfoot","Blackfoot","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bingham","11","9297","1","  United States","0","0","","0","","0","1","","0","0","1991-09-03","StreetAddress","1916-01-01","                       43.189600","                     -112.348500","90.92","16011","ID","Idaho","16","265136","83221"
"28088","Washington Federal, National Association","349","  405 North Second Avenue","  Sandpoint Branch","11","","  Sandpoint","Sandpoint","","0","","Bonner","17","26471","1","  United States","0","0","","0","","0","1","","0","0","2013-12-06","M","1916-01-01","                       48.275600","                     -116.548600","US_Streets","16017","ID","Idaho","16","265278","83864"
"28088","Washington Federal, National Association","350","  733 E. Mullan Avenue","  Silver Valley Branch","11","","  Osburn","Osburn","","0","","Shoshone","79","17923","1","  United States","0","0","","0","","0","0","","0","0","2013-12-06","POINTADDRESS","1916-01-01","                       47.503300","                     -115.993100","100","16079","ID","Idaho","16","265279","83849"
"28088","Washington Federal, National Association","351","  645 Main St","  Gooding Branch","11","","  Gooding","Gooding","","0","","Gooding","47","11831","1","  United States","0","0","","0","","0","0","","0","0","2013-12-06","M","1978-08-01","                       42.939100","                     -114.712800","US_Streets","16047","ID","Idaho","16","286261","83330"
"28088","Washington Federal, National Association","352","  603 Shoup St","  Salmon Branch","11","","  Salmon","Salmon","","0","","Lemhi","59","14778","1","  United States","0","0","","0","","0","0","","0","0","2013-12-06","M","1978-08-01","                       45.175700","                     -113.891800","US_Streets","16059","ID","Idaho","16","286260","83467"
"28088","Washington Federal, National Association","353","  460 Sun Valley Road, Suite 101","  Ketchum Branch","11","","  Ketchum","Ketchum","","0","","Blaine","13","25087","1","  United States","0","0","","0","","0","1","","0","0","2013-12-06","PointAddress","1989-06-30","                       43.681400","                     -114.362600","92.43","16013","ID","Idaho","16","265284","83340"
"28088","Washington Federal, National Association","354","  215 N Main","  Hailey Branch","11","","  Hailey","Hailey","","0","","Blaine","13","20113","1","  United States","0","0","","0","","0","1","","0","0","2013-12-06","M","1978-08-01","                       43.520700","                     -114.316200","US_Streets","16013","ID","Idaho","16","286259","83333"
"28088","Washington Federal, National Association","355","  860 Yellowstone Avenue","  Pocatello Branch","11","","  Pocatello","Pocatello","","0","","Bannock","5","22285","1","  United States","0","1","","0","Pocatello, ID","38540","0","","0","0","2013-12-06","M","1890-01-01","                       42.890600","                     -112.451200","US_Streets","16005","ID","Idaho","16","265606","83201"
"28088","Washington Federal, National Association","357","  102 South Main Street","  Payette Branch","11","","  Payette","Payette","Boise City-Mountain Home-Ontario, ID-OR","147","","Payette","75","10733","1","  United States","0","0","","0","","0","1","","0","0","2013-12-06","M","1890-01-01","                       44.074300","                     -116.934900","US_Streets","16075","ID","Idaho","16","265626","83661"
"28088","Washington Federal, National Association","359","  1460 Caldwell Boulevard","  Nampa Marketplace Branch","11","","  Nampa","Nampa","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","34578","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2013-12-06","M","1890-01-01","                       43.602600","                     -116.598800","US_Streets","16027","ID","Idaho","16","265635","83651"
"28088","Washington Federal, National Association","360","  421 North Cole Road","  Boise Town Square Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","56078","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2013-12-06","M","1991-02-15","                       43.608500","                     -116.273900","100","16001","ID","Idaho","16","289447","83704"
"28088","Washington Federal, National Association","362","  9780 West Fairview Avenue","  Fairview And Mitchell Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","74363","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2013-12-06","M","1994-07-18","                       43.619500","                     -116.303800","US_Streets","16001","ID","Idaho","16","265288","83704"
"28088","Washington Federal, National Association","363","  3563 South Federal Way","  Federal Way Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","62004","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2013-12-06","M","2004-11-08","                       43.569900","                     -116.185600","US_RoofTop","16001","ID","Idaho","16","433204","83705"
"28489","Banner Bank","121","  1005 Bryden Avenue","  Lewiston - Bryden Avenue Branch","11","","  Lewiston","Lewiston","","0","","Nez Perce","69","50305","1","  United States","0","1","","0","Lewiston, ID-WA","30300","0","","0","0","1999-04-01","M","1979-09-05","                       46.380500","                     -116.999800","US_Streets","16069","ID","Idaho","16","16057","83501"
"28489","Banner Bank","122","  1031 21st Street","  Lewiston - 21st Street Branch","11","","  Lewiston","Lewiston","","0","","Nez Perce","69","32294","1","  United States","0","1","","0","Lewiston, ID-WA","30300","0","","0","0","1999-04-01","M","1996-04-01","                       46.410500","                     -117.001800","US_Streets","16069","ID","Idaho","16","255705","83501"
"28489","Banner Bank","159","  6850 W Fairview Ave","  Boise-Fairview Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","26857","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","PointAddress","2005-08-03","                       43.619700","                     -116.266700","100","16001","ID","Idaho","16","442947","83704"
"28489","Banner Bank","163","  1340 Blue Lakes Boulevard North","  Twin Falls Branch","11","","  Twin Falls","Twin Falls","","0","","Twin Falls","83","37060","1","  United States","0","0","","0","","0","1","","0","0","","M","2005-12-12","                       42.585700","                     -114.460100","US_Streets","16083","ID","Idaho","16","446183","83301"
"28489","Banner Bank","164","  900 E Fairview Ave","  Meridian Branch","11","","  Meridian","Meridian","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","21539","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","2006-03-02","                       43.619400","                     -116.382600","US_RoofTop","16001","ID","Idaho","16","448919","83642"
"28489","Banner Bank","165","  950 W. Bannock, Suite 100","  Boise - 10th & Bannock Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","47208","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","2006-09-18","                       43.618000","                     -116.203600","US_RoofTop","16001","ID","Idaho","16","455241","83702"
"28489","Banner Bank","167","  1550 South Kimball Way","  Boise - Overland Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","18233","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","2007-01-22","                       43.590800","                     -116.297200","US_RoofTop","16001","ID","Idaho","16","458101","83709"
"28489","Banner Bank","192","  16292 N. Marketplace Boulevard","  Nampa Branch","11","","  Nampa","Nampa","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","25148","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","","M","2007-10-26","                       43.609600","                     -116.591500","US_Streets","16027","ID","Idaho","16","468823","83687"
"28489","Banner Bank","231","  600 South Jackson","  Moscow Financial Center","11","","  Moscow","Moscow","Pullman-Moscow, WA-ID","446","","Latah","57","33329","1","  United States","0","0","","0","","0","1","","0","0","2015-10-02","M","1970-12-21","                       46.730000","                     -117.002600","US_Streets","16057","ID","Idaho","16","13990","83843"
"28489","Banner Bank","244","  1500 Main","  St Maries Financial Center","11","","  Saint Maries","Saint Maries","","0","","Benewah","9","42736","1","  United States","0","0","","0","","0","0","","0","0","2015-10-02","M","1907-08-07","                       47.316100","                     -116.576400","US_Streets","16009","ID","Idaho","16","12289","83861"
"28489","Banner Bank","247","  100 Main Street","  Orofino Financial Center","11","","  Orofino","Orofino","","0","","Clearwater","35","36222","1","  United States","0","0","","0","","0","0","","0","0","2015-10-02","M","1998-06-22","                       46.479500","                     -116.255000","US_Streets","16035","ID","Idaho","16","245166","83544"
"28489","Banner Bank","250","  255 W. Hayden Avenue","  Hayden Financial Center","11","","  Hayden","Hayden","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","25779","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","2015-10-02","M","2002-09-25","                       47.759000","                     -116.789600","US_RoofTop","16055","ID","Idaho","16","422314","83835"
"28489","Banner Bank","252","  605 5th Avenue","  Sandpoint Financial Center","11","","  Sandpoint","Sandpoint","","0","","Bonner","17","20223","1","  United States","0","0","","0","","0","1","","0","0","2015-10-02","M","2006-03-01","                       48.278200","                     -116.553200","US_Streets","16017","ID","Idaho","16","448918","83864"
"28845","First Federal Savings Bank of Twin Falls","0","  383 Shoshone Street North","  First Federal Savings Bank Of Twin Falls","11","M  ","  Twin Falls","Twin Falls","","0","","Twin Falls","83","161745","1","  United States","1","0","","0","","0","1","","0","0","","StreetAddress","1916-01-01","                       42.557700","                     -114.467500","97.07","16083","ID","Idaho","16","41679","83303"
"28845","First Federal Savings Bank of Twin Falls","1","  2059 Overland Avenue","  Burley Overland Branch","11","","  Burley","Burley","","0","","Cassia","31","53516","1","  United States","0","0","","0","","0","1","","0","0","","PointAddress","1989-08-01","                       42.527200","                     -113.792900","100","16031","ID","Idaho","16","270978","83318"
"28845","First Federal Savings Bank of Twin Falls","100","  886 Blue Lakes Boulevard North","  Blue Lakes Branch","11","","  Twin Falls","Twin Falls","","0","","Twin Falls","83","69271","1","  United States","0","0","","0","","0","1","","0","0","","M","1977-11-01","                       42.577400","                     -114.460200","US_Streets","16083","ID","Idaho","16","270979","83301"
"28845","First Federal Savings Bank of Twin Falls","102","  701 7th Street","  Rupert Branch","11","","  Rupert","Rupert","","0","","Minidoka","67","61502","1","  United States","0","0","","0","","0","1","","0","0","","M","1979-10-01","                       42.618400","                     -113.676600","US_Streets","16067","ID","Idaho","16","270981","83350"
"28845","First Federal Savings Bank of Twin Falls","104","  123 Broadway Avenue North","  Buhl Branch","11","","  Buhl","Buhl","","0","","Twin Falls","83","33335","1","  United States","0","0","","0","","0","1","","0","0","","STREETADDRESS","1982-07-01","                       42.599100","                     -114.760000","100","16083","ID","Idaho","16","270982","83316"
"28845","First Federal Savings Bank of Twin Falls","106","  148 Eastland Drive","  Eastland Branch","11","","  Twin Falls","Twin Falls","","0","","Twin Falls","83","25865","1","  United States","0","0","","0","","0","1","","0","0","","M","2000-05-01","                       42.548900","                     -114.440500","US_Streets","16083","ID","Idaho","16","359083","83301"
"28845","First Federal Savings Bank of Twin Falls","107","  110 Falls Avenue","  Falls West Branch","11","","  Twin Falls","Twin Falls","","0","","Twin Falls","83","32621","1","  United States","0","0","","0","","0","1","","0","0","","M","1988-10-01","                       42.577900","                     -114.479500","US_Streets","16083","ID","Idaho","16","424801","83301"
"28845","First Federal Savings Bank of Twin Falls","108","  1515 South Lincoln Street","  Jerome Branch","11","","  Jerome","Jerome","","0","","Jerome","53","25935","1","  United States","0","0","","0","","0","1","","0","0","","M","2002-12-15","                       42.708400","                     -114.518300","US_Streets","16053","ID","Idaho","16","424802","83338"
"28845","First Federal Savings Bank of Twin Falls","109","  1095 East Main Street","  Burley Main St Branch","11","","  Burley","Burley","","0","","Cassia","31","28830","1","  United States","0","0","","0","","0","1","","0","0","","PointAddress","2005-06-23","                       42.537400","                     -113.779000","100","16031","ID","Idaho","16","445943","83318"
"28845","First Federal Savings Bank of Twin Falls","110","  22349 Kimberly Rd","  Kimberly Rd Branch","11","","  Kimberly","Kimberly","","0","","Twin Falls","83","26786","1","  United States","0","0","","0","","0","1","","0","0","","M","2006-09-05","                       42.548100","                     -114.366400","US_Streets","16083","ID","Idaho","16","518135","83341"
"28845","First Federal Savings Bank of Twin Falls","111","  476 Cheney Dr W, Suite 120","  Cheney Branch","11","","  Twin Falls","Twin Falls","","0","","Twin Falls","83","7591","1","  United States","0","0","","0","","0","1","","0","0","","STREETNAME","2011-08-15","                       42.588500","                     -114.489500","100","16083","ID","Idaho","16","531910","83301"
"30788","Glacier Bank","140","  201 South Main","  Citizens Community Bank Branch","21","N  ","  Pocatello","Pocatello","","0","","Bannock","5","0","1","  United States","0","1","","0","Pocatello, ID","38540","0","","0","0","2012-04-30","STREETADDRESS","1997-06-16","                       42.861200","                     -112.449600","90.92","16005","ID","Idaho","16","57223","83204"
"30788","Glacier Bank","141","  280 South Arthur Avenue","  Arthur Avenue Branch","11","","  Pocatello","Pocatello","","0","","Bannock","5","74151","1","  United States","0","1","","0","Pocatello, ID","38540","0","","0","0","2012-04-30","M","1997-10-01","                       42.860100","                     -112.449900","US_Streets","16005","ID","Idaho","16","290654","83204"
"30788","Glacier Bank","142","  2000 Flandro Drive","  Pocatello Branch","11","","  Pocatello","Pocatello","","0","","Bannock","5","41689","1","  United States","0","1","","0","Pocatello, ID","38540","0","","0","0","2012-04-30","M","1999-07-12","                       42.910200","                     -112.450900","US_Streets","16005","ID","Idaho","16","290655","83202"
"30788","Glacier Bank","143","  2797 South 25th East","  Ammon Branch","11","","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","37209","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","2012-04-30","M","2004-01-12","                       43.471900","                     -111.984400","US_Streets","16019","ID","Idaho","16","425714","83406"
"30788","Glacier Bank","144","  452 North 2nd East","  Rexburg Branch","11","","  Rexburg","Rexburg","Idaho Falls-Rexburg-Blackfoot, ID","292","","Madison","65","26184","1","  United States","0","0","","0","","0","1","","0","0","2012-04-30","M","2007-02-05","                       43.834900","                     -111.777900","US_Streets","16065","ID","Idaho","16","459483","83440"
"30788","Glacier Bank","145","  900 S. Utah","  Taylor Crossing Branch","11","","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","36340","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","2012-04-30","M","2009-03-02","                       43.490900","                     -112.051000","US_Streets","16019","ID","Idaho","16","492760","83402"
"30788","Glacier Bank","183","  125 Ironwood Drive","  Mountain West Bank Branch","11","","  Coeur D Alene","Coeur D Alene","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","198851","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","2012-04-30","M","1993-10-05","                       47.694900","                     -116.786900","US_RoofTop","16055","ID","Idaho","16","48152","83814"
"30788","Glacier Bank","184","  305 West Prairie Avenue","  Hayden Branch","11","","  Hayden","Hayden","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","117020","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","2012-04-30","M","1996-06-30","                       47.744400","                     -116.791100","US_RoofTop","16055","ID","Idaho","16","289967","83835"
"30788","Glacier Bank","185","  709 East Seltice Way","  Post Falls Branch","11","","  Post Falls","Post Falls","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","55514","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","2012-04-30","M","1996-11-06","                       47.713800","                     -116.937800","US_RoofTop","16055","ID","Idaho","16","289968","83854"
"30788","Glacier Bank","186","  331 N Leadville Avenue","  Ketchum-Sun Valley Branch","11","","  Ketchum","Ketchum","","0","","Blaine","13","83482","1","  United States","0","0","","0","","0","1","","0","0","2012-04-30","M","1966-02-04","                       43.678300","                     -114.359900","US_Streets","16013","ID","Idaho","16","238313","83340"
"30788","Glacier Bank","187","  206 N Main Street","  Hailey Branch","11","","  Hailey","Hailey","","0","","Blaine","13","73583","1","  United States","0","0","","0","","0","1","","0","0","2012-04-30","M","1972-09-27","                       43.520600","                     -114.316000","US_Streets","16013","ID","Idaho","16","238328","83333"
"30788","Glacier Bank","188","  433 North 16th Street","  State Street Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","50813","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2012-04-30","M","1967-12-08","                       43.622900","                     -116.210500","US_Streets","16001","ID","Idaho","16","230245","83702"
"30788","Glacier Bank","189","  80 South Cole Road","  Franklin And Cole Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","32500","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2012-04-30","M","1975-02-03","                       43.603700","                     -116.274100","US_RoofTop","16001","ID","Idaho","16","230253","83709"
"30788","Glacier Bank","190","  2024 Caldwell Boulevard","  Nampa West Branch","11","","  Nampa","Nampa","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","39597","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2012-04-30","M","1997-03-17","                       43.607000","                     -116.605300","US_Streets","16027","ID","Idaho","16","230002","83651"
"30788","Glacier Bank","193","  2970 East Saint Lukes Drive","  Meridian Branch","23","C  ","  Meridian","Meridian","Boise City-Mountain Home-Ontario, ID-OR","147","239","Ada","1","0","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2012-04-30","STREETADDRESS","2001-11-05","                       43.601100","                     -116.356400","90.92","16001","ID","Idaho","16","362317","83642"
"30788","Glacier Bank","195","  476655 Highway 95 North","  Pend Oreille Branch","11","","  Ponderay","Ponderay","","0","","Bonner","17","57799","1","  United States","0","0","","0","","0","1","","0","0","2012-04-30","M","1982-02-08","                       48.298400","                     -116.547800","US_Streets","16017","ID","Idaho","16","16600","83852"
"30788","Glacier Bank","198","  7186 1st Street","  Bonners Ferry Branch","11","","  Bonners Ferry","Bonners Ferry","","0","","Boundary","21","60170","1","  United States","0","0","","0","","0","0","","0","0","2012-04-30","M","1962-03-01","                       48.695800","                     -116.312800","US_Streets","16021","ID","Idaho","16","238306","83805"
"30788","Glacier Bank","199","  800 West Bannock Street","  8th And Bannock","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","32036","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2012-04-30","M","2006-01-09","                       43.617200","                     -116.202000","US_Streets","16001","ID","Idaho","16","446925","83702"
"30788","Glacier Bank","200","  1715 W. Kathleen Avenue","  Ramsey Branch","11","","  Coeur D Alene","Coeur D Alene","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","38734","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","2012-04-30","POINTADDRESS","2006-04-03","                       47.715500","                     -116.808800","100","16055","ID","Idaho","16","450596","83815"
"30788","Glacier Bank","201","  1223 12th Avenue Road","  Nampa 12th Branch","11","","  Nampa","Nampa","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","36700","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2012-04-30","M","2005-11-14","                       43.570200","                     -116.570800","US_Streets","16027","ID","Idaho","16","453336","83651"
"30788","Glacier Bank","203","  1539 East Iron Eagle Drive","  Eagle Branch","11","","  Eagle","Eagle","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","46233","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2012-04-30","M","2007-05-29","                       43.689300","                     -116.334900","US_Streets","16001","ID","Idaho","16","464424","83616"
"30788","Glacier Bank","205","  101 W Ironwood Dr. Suite 210","  Mountain West Branch - Www.Mountainwestbank.Com","13","C  ","  Coeur D Alene","Coeur D Alene","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","183","Kootenai","55","0","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","2012-04-30","POINTADDRESS","2008-08-11","                       47.695000","                     -116.787400","100","16055","ID","Idaho","16","493070","83814"
"30788","Glacier Bank","206","  1323 Highway 2","  Sandpoint West Branch","11","","  Sandpoint","Sandpoint","","0","","Bonner","17","56766","1","  United States","0","0","","0","","0","1","","0","0","2012-04-30","StreetAddress","2008-09-02","                       48.268000","                     -116.566300","100","16017","ID","Idaho","16","493071","83864"
